trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
724,False,"{'a': 0.5, 'e': 0.638}",20,2,-47.89274263064732,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
725,False,"{'a': 0.5, 'e': 0.6375}",20,0,-39.09435916446194,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",1
726,False,"{'a': 0.5, 'e': 0.637}",25,7,-33.73933893799459,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
727,False,"{'a': 0.5, 'e': 0.6365000000000001}",20,0,-70.67917775276524,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 2}",0
728,False,"{'a': 0.5, 'e': 0.636}",25,16,2.9384373404864874,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
729,False,"{'a': 0.5, 'e': 0.6355}",20,0,2.290641082742116,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
730,False,"{'a': 0.5, 'e': 0.635}",20,2,-1.1061055370213055,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
731,False,"{'a': 0.5, 'e': 0.6345000000000001}",20,13,-30.282393087528483,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
732,False,"{'a': 0.5, 'e': 0.634}",20,0,-42.8640195792184,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
733,False,"{'a': 0.5, 'e': 0.6335}",20,0,-19.735449754735363,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
734,False,"{'a': 0.5, 'e': 0.633}",20,13,-9.512236438078753,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
735,False,"{'a': 0.5, 'e': 0.6325000000000001}",20,12,4.827054104001524,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.5, 'e': 0.632}",20,0,-38.69778550850735,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
737,False,"{'a': 0.5, 'e': 0.6315}",20,11,6.969461459117244,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
738,False,"{'a': 0.5, 'e': 0.631}",20,10,-18.14723832095296,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
739,False,"{'a': 0.5, 'e': 0.6305000000000001}",30,1,-55.8222096391051,"{0: 20, 1: 2, 2: 7, 3: 0, 4: 0}",1
740,False,"{'a': 0.5, 'e': 0.63}",25,0,-96.07706669364399,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
741,False,"{'a': 0.5, 'e': 0.6295}",20,0,-8.803632952243632,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
742,False,"{'a': 0.5, 'e': 0.629}",25,3,-73.45261657054368,"{0: 15, 1: 3, 2: 2, 3: 1, 4: 1}",1
743,False,"{'a': 0.5, 'e': 0.6285000000000001}",30,9,-23.037781528442526,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 1}",1
744,False,"{'a': 0.5, 'e': 0.628}",25,14,6.114415237874912,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.5, 'e': 0.6275}",20,0,0.9333469513127304,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
746,False,"{'a': 0.5, 'e': 0.627}",30,2,-19.018623384462902,"{0: 25, 1: 1, 2: 1, 3: 0, 4: 1}",1
747,False,"{'a': 0.5, 'e': 0.6265000000000001}",20,8,-32.56066008312714,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 0}",1
748,False,"{'a': 0.5, 'e': 0.626}",20,10,9.876067646089584,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.5, 'e': 0.6255}",20,0,-46.3355094552741,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
750,False,"{'a': 0.5, 'e': 0.625}",25,0,-105.45500959448852,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
751,False,"{'a': 0.5, 'e': 0.6245}",30,0,-91.5173537495444,"{0: 22, 1: 1, 2: 5, 3: 1, 4: 1}",0
752,False,"{'a': 0.5, 'e': 0.624}",25,17,12.3251254852178,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.5, 'e': 0.6234999999999999}",20,12,-14.654318180475187,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
754,False,"{'a': 0.5, 'e': 0.623}",25,0,-41.77844309348798,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
755,False,"{'a': 0.5, 'e': 0.6225}",30,7,-46.7517008704652,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 1}",1
756,False,"{'a': 0.5, 'e': 0.622}",20,0,-23.22012106754905,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
757,False,"{'a': 0.5, 'e': 0.6214999999999999}",20,0,-48.983602298334205,"{0: 11, 1: 6, 2: 3, 3: 0, 4: 0}",0
758,False,"{'a': 0.5, 'e': 0.621}",20,0,-61.04321703086328,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
759,False,"{'a': 0.5, 'e': 0.6205}",35,8,-18.31064881245098,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 1}",1
760,False,"{'a': 0.5, 'e': 0.62}",30,0,-136.60945648100193,"{0: 20, 1: 0, 2: 6, 3: 3, 4: 1}",0
761,False,"{'a': 0.5, 'e': 0.6194999999999999}",25,11,2.582594067105036,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
762,False,"{'a': 0.5, 'e': 0.619}",30,10,-51.354281381988926,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",1
763,False,"{'a': 0.5, 'e': 0.6185}",20,10,-4.869877930643916,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
764,False,"{'a': 0.5, 'e': 0.618}",25,0,-5.89602003950681,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",1
765,False,"{'a': 0.5, 'e': 0.6174999999999999}",25,13,6.758508710672291,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
766,False,"{'a': 0.5, 'e': 0.617}",30,0,-46.00305242202361,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
767,False,"{'a': 0.5, 'e': 0.6165}",25,7,-89.93583834090975,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 2}",1
768,False,"{'a': 0.5, 'e': 0.616}",35,7,-62.074208256075636,"{0: 19, 1: 5, 2: 3, 3: 0, 4: 1}",1
769,False,"{'a': 0.5, 'e': 0.6154999999999999}",25,0,-77.51192635363368,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
770,False,"{'a': 0.5, 'e': 0.615}",20,0,-48.59251537329242,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
771,False,"{'a': 0.5, 'e': 0.6145}",20,0,-29.36399671444283,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
772,False,"{'a': 0.5, 'e': 0.614}",25,0,-2.240857352403259,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
773,False,"{'a': 0.5, 'e': 0.6134999999999999}",30,0,-95.27589721576062,"{0: 24, 1: 0, 2: 3, 3: 1, 4: 2}",0
774,False,"{'a': 0.5, 'e': 0.613}",25,12,7.667214758325532,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.5, 'e': 0.6125}",25,7,-84.2366006974835,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 2}",1
776,False,"{'a': 0.5, 'e': 0.612}",30,13,-54.99130435449521,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1
777,False,"{'a': 0.5, 'e': 0.6114999999999999}",20,0,-12.549936310666487,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
778,False,"{'a': 0.5, 'e': 0.611}",20,2,-82.13027003102562,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 1}",1
779,False,"{'a': 0.5, 'e': 0.6105}",25,16,8.762081319116628,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.5, 'e': 0.61}",25,9,-13.9116046115892,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
781,False,"{'a': 0.5, 'e': 0.6094999999999999}",25,0,-5.951526821331807,"{0: 20, 1: 4, 2: 1, 3: 0, 4: 0}",0
782,False,"{'a': 0.5, 'e': 0.609}",20,0,-8.326743005133444,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
783,False,"{'a': 0.5, 'e': 0.6085}",25,0,-150.09654507792916,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 3}",0
784,False,"{'a': 0.5, 'e': 0.608}",25,15,-11.329932142077503,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
785,False,"{'a': 0.5, 'e': 0.6074999999999999}",25,13,-44.15725648705481,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
786,False,"{'a': 0.5, 'e': 0.607}",20,0,-47.11375315687032,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
787,False,"{'a': 0.5, 'e': 0.6065}",30,14,-19.115000165271162,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 0}",1
788,False,"{'a': 0.5, 'e': 0.606}",20,4,8.95331518219896,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
789,False,"{'a': 0.5, 'e': 0.6054999999999999}",25,0,-54.98893902036411,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
790,False,"{'a': 0.5, 'e': 0.605}",20,0,-21.643414274334695,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
791,False,"{'a': 0.5, 'e': 0.6045}",20,0,-101.33548547586274,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
792,False,"{'a': 0.5, 'e': 0.604}",20,0,-129.3893211673136,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
793,False,"{'a': 0.5, 'e': 0.6034999999999999}",20,0,-46.88393234837713,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
794,False,"{'a': 0.5, 'e': 0.603}",25,0,-1.8804197272980838,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
795,False,"{'a': 0.5, 'e': 0.6025}",35,9,-48.6891068099106,"{0: 19, 1: 2, 2: 3, 3: 2, 4: 0}",1
796,False,"{'a': 0.5, 'e': 0.602}",25,0,-40.01371682247615,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",1
797,False,"{'a': 0.5, 'e': 0.6014999999999999}",20,6,24.193576637726597,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.5, 'e': 0.601}",20,5,-26.33369957229761,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 0}",1
799,False,"{'a': 0.5, 'e': 0.6005}",30,5,6.108323760334761,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",1
800,False,"{'a': 0.5, 'e': 0.6}",20,9,-35.885191884188096,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 0}",1
801,False,"{'a': 0.5, 'e': 0.5994999999999999}",25,0,-44.41169055355749,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
802,False,"{'a': 0.5, 'e': 0.599}",20,0,-80.82943571262113,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
803,False,"{'a': 0.5, 'e': 0.5985}",30,5,-84.8957407105697,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",1
804,False,"{'a': 0.5, 'e': 0.598}",20,13,1.6016947180018624,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
805,False,"{'a': 0.5, 'e': 0.5974999999999999}",20,0,-29.86640318435388,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
806,False,"{'a': 0.5, 'e': 0.597}",30,12,-31.761352696439523,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 0}",1
807,False,"{'a': 0.5, 'e': 0.5965}",20,5,-56.532356123539394,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 1}",1
808,False,"{'a': 0.5, 'e': 0.596}",25,0,-72.20473673381478,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
809,False,"{'a': 0.5, 'e': 0.5954999999999999}",25,0,-49.6229152970991,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
810,False,"{'a': 0.5, 'e': 0.595}",20,0,0.38769793728359125,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
811,False,"{'a': 0.5, 'e': 0.5945}",30,5,-192.41847748010596,"{0: 15, 1: 1, 2: 5, 3: 0, 4: 4}",1
812,False,"{'a': 0.5, 'e': 0.594}",25,0,-64.9595423216373,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
813,False,"{'a': 0.5, 'e': 0.5934999999999999}",20,6,-92.40321945228574,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 2}",1
814,False,"{'a': 0.5, 'e': 0.593}",25,0,-69.9508692042697,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",1
815,False,"{'a': 0.5, 'e': 0.5925}",30,20,-19.932827777790926,"{0: 7, 1: 1, 2: 1, 3: 1, 4: 0}",1
816,False,"{'a': 0.5, 'e': 0.592}",25,10,-83.85576688572479,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 2}",1
817,False,"{'a': 0.5, 'e': 0.5914999999999999}",20,0,-71.79454416345902,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",1
818,False,"{'a': 0.5, 'e': 0.591}",25,14,-52.33850691767075,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 1}",1
819,False,"{'a': 0.5, 'e': 0.5905}",25,11,-90.76165836972962,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 2}",1
820,False,"{'a': 0.5, 'e': 0.59}",20,0,-79.26097843783838,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 2}",0
821,False,"{'a': 0.5, 'e': 0.5894999999999999}",20,5,-23.41694986494776,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 0}",1
822,False,"{'a': 0.5, 'e': 0.589}",25,16,-8.229331604669852,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
823,False,"{'a': 0.5, 'e': 0.5885}",25,0,-40.45049336153544,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
824,False,"{'a': 0.5, 'e': 0.588}",20,2,-30.979366069585943,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
825,False,"{'a': 0.5, 'e': 0.5874999999999999}",20,1,-76.29140690199989,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 2}",1
826,False,"{'a': 0.5, 'e': 0.587}",20,6,-12.753055212200419,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
827,False,"{'a': 0.5, 'e': 0.5865}",25,0,-92.24112338963074,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
828,False,"{'a': 0.5, 'e': 0.586}",20,0,-76.42900653954602,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
829,False,"{'a': 0.5, 'e': 0.5854999999999999}",25,11,2.4871218445879135,"{0: 11, 1: 3, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.5, 'e': 0.585}",25,0,-6.817304749779582,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
831,False,"{'a': 0.5, 'e': 0.5845}",30,0,-47.2945497232029,"{0: 22, 1: 1, 2: 6, 3: 1, 4: 0}",0
832,False,"{'a': 0.5, 'e': 0.584}",25,5,-57.0000310656606,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",1
833,False,"{'a': 0.5, 'e': 0.5835}",20,14,-24.80280534845019,"{0: 4, 1: 0, 2: 1, 3: 1, 4: 0}",1
834,False,"{'a': 0.5, 'e': 0.583}",25,12,-19.766486414272272,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
835,False,"{'a': 0.5, 'e': 0.5825}",30,11,-35.974309850316196,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 0}",1
836,False,"{'a': 0.5, 'e': 0.5820000000000001}",25,16,4.294939002758497,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
837,False,"{'a': 0.5, 'e': 0.5815}",20,0,-43.13903672612051,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
838,False,"{'a': 0.5, 'e': 0.581}",30,19,-25.418414770788658,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 0}",1
839,False,"{'a': 0.5, 'e': 0.5805}",30,13,-48.57584708570051,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 1}",1
840,False,"{'a': 0.5, 'e': 0.5800000000000001}",20,9,-9.010574037943389,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
841,False,"{'a': 0.5, 'e': 0.5795}",30,0,-48.486057088855,"{0: 23, 1: 1, 2: 5, 3: 1, 4: 0}",0
842,False,"{'a': 0.5, 'e': 0.579}",25,15,-3.4731034619218333,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
843,False,"{'a': 0.5, 'e': 0.5785}",25,3,-141.09115935515644,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 3}",1
844,False,"{'a': 0.5, 'e': 0.5780000000000001}",35,0,-9.36747139269782,"{0: 31, 1: 0, 2: 3, 3: 1, 4: 0}",0
845,False,"{'a': 0.5, 'e': 0.5775}",20,5,-4.881003264532013,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
846,False,"{'a': 0.5, 'e': 0.577}",30,20,4.8828584939258795,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
847,False,"{'a': 0.5, 'e': 0.5765}",30,0,-54.77265135807344,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
848,False,"{'a': 0.5, 'e': 0.5760000000000001}",20,12,-3.4921278250798604,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
849,False,"{'a': 0.5, 'e': 0.5755}",25,15,18.480400473540364,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.5, 'e': 0.575}",20,10,-27.13748717578484,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
851,False,"{'a': 0.5, 'e': 0.5745}",30,7,-55.439447365864275,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 1}",1
852,False,"{'a': 0.5, 'e': 0.5740000000000001}",25,0,-104.45829855808165,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
853,False,"{'a': 0.5, 'e': 0.5735}",25,11,-1.82919794031326,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
854,False,"{'a': 0.5, 'e': 0.573}",25,2,-55.928783288533474,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 1}",1
855,False,"{'a': 0.5, 'e': 0.5725}",20,14,-7.44093931884843,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
856,False,"{'a': 0.5, 'e': 0.5720000000000001}",25,11,-21.35140378749616,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
857,False,"{'a': 0.5, 'e': 0.5715}",20,0,-36.21656930358247,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
858,False,"{'a': 0.5, 'e': 0.571}",30,22,-38.33778304567389,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
859,False,"{'a': 0.5, 'e': 0.5705}",30,0,-75.36184939642439,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0
860,False,"{'a': 0.5, 'e': 0.5700000000000001}",30,12,-22.85044365985369,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
861,False,"{'a': 0.5, 'e': 0.5695}",25,12,3.320741895766688,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
862,False,"{'a': 0.5, 'e': 0.569}",20,11,-43.382071843614554,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 1}",1
863,False,"{'a': 0.5, 'e': 0.5685}",25,0,-11.112348907511004,"{0: 20, 1: 3, 2: 1, 3: 1, 4: 0}",0
864,False,"{'a': 0.5, 'e': 0.5680000000000001}",20,13,-6.227835156342504,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
865,False,"{'a': 0.5, 'e': 0.5675}",30,0,-160.6975173375601,"{0: 18, 1: 2, 2: 7, 3: 1, 4: 2}",0
866,False,"{'a': 0.5, 'e': 0.567}",20,0,-126.51222808338072,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
867,False,"{'a': 0.5, 'e': 0.5665}",20,0,3.435387793797067,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
868,False,"{'a': 0.5, 'e': 0.5660000000000001}",30,18,-42.960808562779455,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
869,False,"{'a': 0.5, 'e': 0.5655}",20,0,-42.205744946532754,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
870,False,"{'a': 0.5, 'e': 0.565}",20,0,-73.94327813582942,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
871,False,"{'a': 0.5, 'e': 0.5645}",25,0,-19.26356236428028,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
872,False,"{'a': 0.5, 'e': 0.5640000000000001}",25,0,-6.463263464675437,"{0: 19, 1: 5, 2: 1, 3: 0, 4: 0}",0
873,False,"{'a': 0.5, 'e': 0.5635}",35,13,-53.42890426754585,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 1}",1
874,False,"{'a': 0.5, 'e': 0.563}",25,0,-36.899450275116685,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 0}",0
875,False,"{'a': 0.5, 'e': 0.5625}",25,0,-60.449957669241854,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
876,False,"{'a': 0.5, 'e': 0.562}",25,0,-30.1427845382251,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
877,False,"{'a': 0.5, 'e': 0.5615}",30,6,20.030760029358447,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.5, 'e': 0.5609999999999999}",25,0,-125.50279784599871,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
879,False,"{'a': 0.5, 'e': 0.5605}",20,9,-47.283235685251235,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
880,False,"{'a': 0.5, 'e': 0.56}",30,3,-223.26242207907185,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 5}",1
881,False,"{'a': 0.5, 'e': 0.5595}",35,24,-9.979881160470082,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
882,False,"{'a': 0.5, 'e': 0.5589999999999999}",20,0,-14.256583214383527,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
883,False,"{'a': 0.5, 'e': 0.5585}",20,10,-8.466750120559823,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
884,False,"{'a': 0.5, 'e': 0.558}",30,12,-29.61249820680468,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 0}",1
885,False,"{'a': 0.5, 'e': 0.5575}",30,6,-99.30107712108511,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 2}",1
886,False,"{'a': 0.5, 'e': 0.5569999999999999}",30,22,3.740379504272844,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
887,False,"{'a': 0.5, 'e': 0.5565}",25,6,-60.77035813455423,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 2}",1
888,False,"{'a': 0.5, 'e': 0.556}",20,10,4.313561145273859,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
889,False,"{'a': 0.5, 'e': 0.5555}",30,0,-38.09967572333454,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
890,False,"{'a': 0.5, 'e': 0.5549999999999999}",20,0,10.57252572857902,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
891,False,"{'a': 0.5, 'e': 0.5545}",25,5,-61.30941090616008,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",1
892,False,"{'a': 0.5, 'e': 0.554}",20,0,-72.15479069377872,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
893,False,"{'a': 0.5, 'e': 0.5535}",25,0,-2.297732323590133,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
894,False,"{'a': 0.5, 'e': 0.5529999999999999}",35,9,-11.640970841671354,"{0: 21, 1: 2, 2: 3, 3: 0, 4: 0}",1
895,False,"{'a': 0.5, 'e': 0.5525}",20,8,-45.99737238417064,"{0: 5, 1: 4, 2: 3, 3: 0, 4: 0}",1
896,False,"{'a': 0.5, 'e': 0.552}",25,14,5.826754325422591,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
897,False,"{'a': 0.5, 'e': 0.5515}",20,0,-50.5212281119134,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
898,False,"{'a': 0.5, 'e': 0.5509999999999999}",25,19,4.3471139717452605,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.5, 'e': 0.5505}",20,8,9.683214914098908,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
900,False,"{'a': 0.5, 'e': 0.55}",25,12,-0.3484617357904529,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
901,False,"{'a': 0.5, 'e': 0.5495}",25,0,-112.5268059849269,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
902,False,"{'a': 0.5, 'e': 0.5489999999999999}",30,16,19.557330163443154,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.5, 'e': 0.5485}",30,0,-152.87713000032872,"{0: 20, 1: 2, 2: 5, 3: 0, 4: 3}",0
904,False,"{'a': 0.5, 'e': 0.548}",25,6,-9.157057586521084,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 0}",1
905,False,"{'a': 0.5, 'e': 0.5475}",25,11,-26.216529521021748,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
906,False,"{'a': 0.5, 'e': 0.5469999999999999}",25,6,-25.980622735562225,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
907,False,"{'a': 0.5, 'e': 0.5465}",30,5,-50.56598990790023,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",1
908,False,"{'a': 0.5, 'e': 0.546}",20,12,8.773214684298875,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.5, 'e': 0.5455}",25,0,-89.20008262166978,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 2}",0
910,False,"{'a': 0.5, 'e': 0.5449999999999999}",25,6,-50.630773273641864,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 1}",1
911,False,"{'a': 0.5, 'e': 0.5445}",20,3,-80.1431785139908,"{0: 10, 1: 2, 2: 4, 3: 0, 4: 1}",1
912,False,"{'a': 0.5, 'e': 0.544}",25,16,2.170404864163901,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.5, 'e': 0.5435}",25,13,-62.99090570411657,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 1}",1
914,False,"{'a': 0.5, 'e': 0.5429999999999999}",20,2,13.987319955136233,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.5, 'e': 0.5425}",25,7,-32.99866577091655,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 0}",1
